0.0000000000	1.0000000000	1.0000000000	0.0000000000e+00
0.0100000000	1.0002000100	1.0002000100	5.5555560152e-13
0.0200000000	1.0010000900	1.0008001600	1.9993000056e-04
0.0300000000	1.0018009698	1.0018008100	1.5976065271e-07
0.0400000000	1.0026021704	1.0032025600	6.0038961636e-04
0.0500000000	1.0034032118	1.0050062500	1.6030381771e-03
0.0600000000	1.0042036138	1.0072129600	3.0093461617e-03
0.0700000000	1.0050028970	1.0098240100	4.8211130461e-03
0.0800000000	1.0058005834	1.0128409600	7.0403765862e-03
0.0900000000	1.0065961981	1.0162656100	9.6694118696e-03
0.1000000000	1.0073892696	1.0201000000	1.2710730376e-02
0.1100000000	1.0081793309	1.0243464100	1.6167079052e-02
0.1200000000	1.0089659206	1.0290073600	2.0041439405e-02
0.1300000000	1.0097485834	1.0340856100	2.4337026618e-02
0.1400000000	1.0105268713	1.0395841600	2.9057288688e-02
0.1500000000	1.0113003444	1.0455062500	3.4205905595e-02
0.1600000000	1.0120685715	1.0518553600	3.9786788500e-02
0.1700000000	1.0128311310	1.0586352100	4.5804078982e-02
0.1800000000	1.0135876117	1.0658497600	5.2262148307e-02
0.1900000000	1.0143376133	1.0735032100	5.9165596737e-02
0.2000000000	1.0150807471	1.0816000000	6.6519252888e-02
0.2100000000	1.0158166369	1.0901448100	7.4328173121e-02
0.2200000000	1.0165449190	1.0991425600	8.2597640987e-02
0.2300000000	1.0172652433	1.1085984100	9.1333166716e-02
0.2400000000	1.0179772733	1.1185177600	1.0054048675e-01
0.2500000000	1.0186806867	1.1289062500	1.1022556333e-01
0.2600000000	1.0193751759	1.1397697600	1.2039458413e-01
0.2700000000	1.0200604480	1.1511144100	1.3105396195e-01
0.2800000000	1.0207362256	1.1629465600	1.4221033444e-01
0.2900000000	1.0214022461	1.1752728100	1.5387056386e-01
0.3000000000	1.0220582630	1.1881000000	1.6604173697e-01
0.3100000000	1.0227040451	1.2014352100	1.7873116485e-01
0.3200000000	1.0233393771	1.2152857600	1.9194638286e-01
0.3300000000	1.0239640594	1.2296592100	2.0569515060e-01
0.3400000000	1.0245779081	1.2445633600	2.1998545193e-01
0.3500000000	1.0251807550	1.2600062500	2.3482549502e-01
0.3600000000	1.0257724475	1.2759961600	2.5022371246e-01
0.3700000000	1.0263528486	1.2925416100	2.6618876139e-01
0.3800000000	1.0269218363	1.3096513600	2.8272952370e-01
0.3900000000	1.0274793038	1.3273344100	2.9985510620e-01
0.4000000000	1.0280251591	1.3456000000	3.1757484090e-01
0.4100000000	1.0285593247	1.3644576100	3.3589828527e-01
0.4200000000	1.0290817375	1.3839169600	3.5483522253e-01
0.4300000000	1.0295923480	1.4039880100	3.7439566204e-01
0.4400000000	1.0300911204	1.4246809600	3.9458983955e-01
0.4500000000	1.0305780323	1.4460062500	4.1542821768e-01
0.4600000000	1.0310530738	1.4679745600	4.3692148625e-01
0.4700000000	1.0315162473	1.4905968100	4.5908056270e-01
0.4800000000	1.0319675675	1.5138841600	4.8191659254e-01
0.4900000000	1.0324070602	1.5378480100	5.0544094978e-01
0.5000000000	1.0328347627	1.5625000000	5.2966523735e-01
0.5100000000	1.0332507224	1.5878520100	5.5460128759e-01
0.5200000000	1.0336549973	1.6139161600	5.8026116272e-01
0.5300000000	1.0340476547	1.6407048100	6.0665715525e-01
0.5400000000	1.0344287715	1.6682305600	6.3380178853e-01
0.5500000000	1.0347984328	1.6965062500	6.6170781717e-01
0.5600000000	1.0351567325	1.7255449600	6.9038822751e-01
0.5700000000	1.0355037719	1.7553600100	7.1985623811e-01
0.5800000000	1.0358396598	1.7859649600	7.5012530022e-01
0.5900000000	1.0361645118	1.8173736100	7.8120909819e-01
0.6000000000	1.0364784500	1.8496000000	8.1312155000e-01
0.6100000000	1.0367816024	1.8826584100	8.4587680765e-01
0.6200000000	1.0370741024	1.9165633600	8.7948925759e-01
0.6300000000	1.0373560888	1.9513296100	9.1397352121e-01
0.6400000000	1.0376277048	1.9869721600	9.4934445519e-01
0.6500000000	1.0378890980	2.0235062500	9.8561715197e-01
0.6600000000	1.0381404199	2.0609473600	1.0228069401e+00
0.6700000000	1.0383818254	2.0993112100	1.0609293846e+00
0.6800000000	1.0386134725	2.1386137600	1.1000002875e+00
0.6900000000	1.0388355221	2.1788712100	1.1400356879e+00
0.7000000000	1.0390481374	2.2201000000	1.1810518626e+00
0.7100000000	1.0392514836	2.2623168100	1.2230653264e+00
0.7200000000	1.0394457279	2.3055385600	1.2660928321e+00
0.7300000000	1.0396310387	2.3497824100	1.3101513713e+00
0.7400000000	1.0398075856	2.3950657600	1.3552581744e+00
0.7500000000	1.0399755393	2.4414062500	1.4014307107e+00
0.7600000000	1.0401350707	2.4888217600	1.4486866893e+00
0.7700000000	1.0402863515	2.5373304100	1.4970440585e+00
0.7800000000	1.0404295531	2.5869505600	1.5465210069e+00
0.7900000000	1.0405648472	2.6377008100	1.5971359628e+00
0.8000000000	1.0406924048	2.6896000000	1.6489075952e+00
0.8100000000	1.0408123965	2.7426672100	1.7018548135e+00
0.8200000000	1.0409249924	2.7969217600	1.7559967676e+00
0.8300000000	1.0410303613	2.8523832100	1.8113528487e+00
0.8400000000	1.0411286713	2.9090713600	1.8679426887e+00
0.8500000000	1.0412200890	2.9670062500	1.9257861610e+00
0.8600000000	1.0413047798	3.0262081600	1.9849033802e+00
0.8700000000	1.0413829077	3.0866976100	2.0453147023e+00
0.8800000000	1.0414546348	3.1484953600	2.1070407252e+00
0.8900000000	1.0415201218	3.2116224100	2.1701022882e+00
0.9000000000	1.0415795271	3.2761000000	2.2345204729e+00
0.9100000000	1.0416330078	3.3419496100	2.3003166022e+00
0.9200000000	1.0416807184	3.4091929600	2.3675122416e+00
0.9300000000	1.0417228116	3.4778520100	2.4361291984e+00
0.9400000000	1.0417594380	3.5479489600	2.5061895220e+00
0.9500000000	1.0417907457	3.6195062500	2.5777155043e+00
0.9600000000	1.0418168808	3.6925465600	2.6507296792e+00
0.9700000000	1.0418379869	3.7670928100	2.7252548231e+00
0.9800000000	1.0418542054	3.8431681600	2.8013139546e+00
0.9900000000	1.0418656750	3.9207960100	2.8789303350e+00
1.0000000000	1.0418725323	4.0000000000	2.9581274677e+00
